Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed(km/h),Vehicle_Type,Traffic_Density,Weather,Visibility(m),Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,humidity
5068,24-11-2022 18:08,22.42348651,90.55447108,RD-411,478,25,Bike,Very High,Storm,7922,Slippery,No,-,No,30.09,56.04
5069,06-02-2019 05:31,25.78828517,69.68025087,RD-51,117,62,Bike,Medium,Storm,4836,Dry,No,-,No,47.62,85.71
5070,25-09-2018 00:45,36.5890298,92.62198345,RD-131,28,13,Bike,High,Rain,1223,Slippery,No,-,No,20.36,65.42
5071,22-10-2022 18:55,23.14936715,68.13015533,RD-336,160,75,Bike,Very High,Clear,7974,Under Maintenance,No,-,No,36.58,67.8
5072,14-07-2018 20:15,30.72157582,71.31236024,RD-300,349,86,Bus,Very High,Rain,7249,Under Maintenance,Yes,Minor,Yes,42.22,80.73
5073,12-11-2023 15:51,20.00094111,69.60557204,RD-201,192,83,Bike,Very High,Storm,7213,Slippery,No,-,No,34.55,47.81
5074,10-03-2019 03:45,9.053872341,81.89563802,RD-237,289,62,Mixed,Medium,Clear,4159,Slippery,No,-,No,22.56,51.26
5075,17-03-2020 15:38,32.19969004,90.73744362,RD-396,476,93,Bike,Very High,Fog,1718,Under Maintenance,No,-,No,49.17,84.36
5076,15-12-2018 13:09,35.38773322,73.17763569,RD-346,163,52,Car,Low,Snow,5723,Wet,No,-,No,35.54,84.06
5077,02-09-2018 13:56,20.59707871,90.37310737,RD-384,234,84,Bus,Low,Clear,2549,Dry,No,-,Yes,38.43,88.59
5078,05-07-2018 11:23,22.60545179,73.36281868,RD-124,489,65,Car,Medium,Fog,4876,Dry,No,-,No,27.1,84.11
5079,19-11-2020 09:03,20.29999912,96.72555385,RD-376,63,88,Car,Very High,Storm,5021,Slippery,No,-,No,34.5,37.64
5080,23-02-2018 03:33,36.91026868,92.75076149,RD-345,108,113,Car,Low,Clear,3141,Slippery,Yes,Major,No,32.87,79.42
5081,27-02-2019 17:11,34.19747055,89.37841644,RD-302,98,41,Truck,Very High,Rain,1786,Under Maintenance,No,-,No,22.25,54.59
5082,28-04-2022 05:14,9.191941963,85.15896427,RD-395,170,102,Bike,High,Snow,534,Under Maintenance,Yes,Fatal,No,23.18,89.45
5083,29-08-2022 02:22,30.59154144,75.03389771,RD-100,481,119,Bike,High,Rain,6597,Slippery,No,-,No,45.12,58.34
5084,17-06-2023 10:08,25.42426559,71.45876104,RD-267,66,9,Car,Very High,Rain,5027,Slippery,No,-,No,27.19,63.23
5085,18-05-2022 22:12,8.72910941,81.34889581,RD-173,131,37,Bike,Very High,Snow,8536,Slippery,No,-,No,25.85,61.79
5086,09-12-2018 06:42,20.89665606,79.67714737,RD-347,378,69,Truck,Very High,Rain,3203,Dry,No,-,No,35.15,49.3
5087,10-06-2019 22:53,12.34163594,87.55994677,RD-354,402,116,Bike,High,Storm,6146,Wet,No,-,No,43.06,34.5
5088,24-02-2018 13:06,33.31838491,72.93260279,RD-93,110,117,Bike,Low,Rain,2947,Slippery,No,-,No,21.86,83.74
5089,20-01-2022 15:51,8.368263947,84.30172554,RD-161,329,11,Car,High,Storm,1951,Under Maintenance,No,-,No,37.3,78.16
5090,10-05-2021 04:16,33.32006842,88.10715621,RD-281,238,46,Bus,Very High,Rain,8323,Wet,No,-,No,23.58,38.37
5091,05-02-2022 18:19,35.28433531,76.6700215,RD-6,212,64,Bus,Medium,Storm,4560,Slippery,No,-,No,21.09,76.61
5092,30-04-2020 20:20,10.11654953,90.62041386,RD-345,94,8,Bike,Low,Clear,7931,Slippery,No,-,No,21.58,67.55
5093,09-07-2022 03:06,28.87528844,80.52344333,RD-5,68,8,Car,Medium,Storm,6682,Under Maintenance,No,-,No,45.02,54.55
5094,23-09-2020 07:41,23.91787358,72.71630178,RD-426,218,113,Bus,High,Snow,2411,Under Maintenance,No,-,No,23.54,45.24
5095,05-01-2022 04:52,35.6740249,73.64833136,RD-35,25,81,Bus,Low,Rain,6866,Wet,No,-,No,21.35,81.58
5096,05-04-2021 08:57,31.14634075,76.08805395,RD-7,398,103,Mixed,Low,Clear,1255,Slippery,Yes,-,Yes,33.14,72.01
5097,30-10-2021 07:41,28.1380073,72.58566181,RD-211,53,111,Bus,Medium,Rain,7492,Wet,No,-,No,45.32,62.86
5098,16-09-2022 22:30,34.8397819,84.32466744,RD-51,55,22,Truck,Medium,Storm,3106,Dry,No,-,No,27.87,66.57
5099,10-02-2018 01:42,12.6501422,95.52509405,RD-269,263,111,Mixed,Medium,Rain,8455,Dry,No,-,No,32.65,35.46
5100,02-12-2019 06:01,18.90283965,93.9861193,RD-54,403,54,Car,Medium,Fog,8487,Dry,Yes,-,No,21.2,58.44
5101,16-11-2018 18:39,32.44531392,77.38886554,RD-351,342,114,Mixed,Low,Clear,5149,Wet,No,-,Yes,33.47,41.62
5102,08-01-2022 06:28,10.94597826,93.07541033,RD-229,67,79,Bus,High,Fog,7106,Slippery,No,-,No,37.33,42.5
5103,12-07-2020 15:58,35.12797312,95.66666588,RD-180,79,17,Mixed,Medium,Rain,6264,Slippery,No,-,No,37.13,69.68
5104,05-08-2019 08:18,29.60950839,76.53084707,RD-113,238,111,Car,Very High,Storm,935,Dry,No,-,No,29.97,84.68
5105,19-04-2020 08:13,20.74065507,94.25326152,RD-372,329,35,Bike,Low,Clear,1602,Wet,No,-,Yes,29.47,54.23
5106,30-01-2023 18:38,17.82291962,96.92544287,RD-146,217,107,Truck,Medium,Clear,4418,Under Maintenance,No,-,No,23.2,42.46
5107,20-01-2022 09:49,12.28058569,91.13248248,RD-129,335,46,Bike,Very High,Storm,7722,Dry,No,-,Yes,31,68.92
5108,15-09-2018 21:15,10.71653222,79.31647628,RD-99,230,74,Car,High,Clear,8253,Under Maintenance,No,-,No,22.98,82.27
5109,09-03-2022 05:20,20.28424279,85.64770653,RD-18,392,106,Bike,High,Storm,6460,Wet,No,-,No,43,74.9
5110,12-03-2023 08:49,32.44985628,78.56141282,RD-13,69,118,Truck,Medium,Fog,5609,Slippery,No,-,No,48.99,82.13
5111,20-03-2019 17:19,23.42366559,96.88287722,RD-318,290,15,Car,Very High,Rain,5064,Slippery,No,-,No,49.1,62.19
5112,11-03-2022 10:24,21.08331461,69.96774389,RD-48,352,25,Bike,Medium,Clear,753,Slippery,No,-,No,45.95,75.11
5113,30-01-2020 23:43,17.25223304,93.89932943,RD-30,276,30,Truck,Low,Clear,8195,Dry,No,-,No,38.02,38.4
5114,07-10-2022 10:56,12.55154743,70.16189586,RD-481,358,19,Mixed,Low,Clear,4266,Under Maintenance,No,-,No,41.03,50.9
5115,21-03-2020 04:56,36.71287955,69.22373686,RD-305,350,28,Bike,Low,Fog,5668,Slippery,Yes,Minor,No,28.56,53.37
5116,17-09-2023 14:35,8.746245198,95.25824598,RD-337,328,64,Mixed,Medium,Storm,345,Wet,No,-,No,38.92,60.68
5117,10-03-2023 10:56,17.04266115,93.15117619,RD-458,393,86,Bus,Medium,Storm,6989,Under Maintenance,No,-,No,33.67,85.74
5118,14-10-2018 23:42,30.31200391,78.48529061,RD-428,163,76,Mixed,Medium,Fog,4514,Wet,No,-,Yes,34.46,82.46
5119,14-02-2018 21:38,23.09618653,95.76843346,RD-112,50,109,Mixed,High,Rain,5486,Dry,No,-,No,42.73,38.07
5120,28-05-2022 01:28,17.10179212,92.99384945,RD-487,318,39,Bus,High,Fog,6654,Dry,No,-,No,28.46,40.37
5121,29-01-2023 18:42,36.78943987,94.1575034,RD-307,494,32,Car,Very High,Clear,9276,Dry,No,-,Yes,29.54,51.46
5122,24-01-2021 01:10,25.95591968,85.2583491,RD-327,212,33,Bus,Medium,Rain,7002,Wet,No,-,No,47.74,47.44
5123,07-12-2021 11:59,16.55951771,95.79152755,RD-63,239,115,Mixed,Low,Snow,8778,Slippery,No,-,No,21.69,66.89
5124,30-07-2022 07:00,32.59064115,91.47788402,RD-363,161,56,Car,Low,Rain,7228,Wet,No,-,No,34.57,84.17
5125,24-12-2019 08:53,12.3547604,95.25863295,RD-491,346,114,Bike,Medium,Fog,1837,Dry,No,-,No,47.38,87.74
5126,07-12-2022 03:47,21.44364817,76.16381713,RD-62,466,66,Truck,Very High,Clear,9548,Wet,No,-,No,38.31,69.22
5127,15-06-2020 13:03,32.34807509,83.43082945,RD-45,465,60,Car,Low,Rain,2481,Slippery,No,-,Yes,36.39,80.29
5128,12-10-2019 22:42,36.52608352,93.16222205,RD-439,103,6,Mixed,Very High,Storm,252,Slippery,No,-,No,27.49,61.51
5129,14-06-2023 15:03,19.10867018,84.81214219,RD-310,400,86,Bike,Medium,Rain,6548,Dry,Yes,Major,No,30.3,42.5
5130,24-11-2021 11:37,12.00518011,91.23185244,RD-67,137,69,Car,High,Snow,6227,Wet,No,-,No,45.56,61.48
5131,05-06-2018 13:40,24.44095608,96.21981206,RD-193,238,67,Truck,Low,Rain,7948,Under Maintenance,Yes,Major,No,36.78,63.3
5132,20-02-2020 21:06,35.37579811,91.33232219,RD-337,480,64,Mixed,Very High,Rain,3155,Dry,No,-,No,35.44,74.55
5133,06-08-2018 14:54,27.30274035,77.145429,RD-392,82,70,Bus,High,Rain,7434,Dry,No,-,No,22.99,43.19
5134,12-03-2022 19:47,25.46262664,71.4422823,RD-461,92,113,Truck,Very High,Clear,2557,Dry,No,-,No,20.48,52.1
5135,23-09-2021 04:58,16.96946733,75.90965795,RD-332,245,113,Truck,High,Fog,2482,Under Maintenance,No,-,No,48.91,51.84
5136,28-08-2022 12:58,25.58385478,87.22094253,RD-290,201,18,Truck,Medium,Clear,5338,Dry,No,-,No,31.31,87.57
5137,18-09-2022 10:29,33.65566193,68.31738648,RD-412,465,32,Truck,High,Rain,5148,Wet,No,-,No,38.1,56.64
5138,29-09-2019 15:00,18.89025367,73.50184309,RD-496,377,48,Bike,Low,Storm,778,Dry,No,-,No,22.39,75.31
5139,29-11-2023 19:34,15.01955596,77.48017671,RD-95,55,64,Car,Medium,Storm,3150,Slippery,No,-,No,40.49,75.05
5140,10-05-2020 07:46,21.94776959,93.38152337,RD-459,471,25,Truck,Medium,Storm,5570,Dry,No,-,No,47.98,45.93
5141,22-08-2023 18:07,18.90944604,69.4791203,RD-57,60,88,Truck,Low,Rain,5274,Slippery,No,-,No,37.27,64.31
5142,02-02-2018 12:39,21.62785381,69.44814863,RD-357,229,38,Mixed,High,Rain,4043,Wet,Yes,Minor,No,23.78,83.66
5143,20-07-2020 08:45,10.77615956,84.0016939,RD-95,108,102,Bus,Medium,Snow,9794,Dry,No,-,No,37.45,58.51
5144,10-12-2022 02:09,17.75008998,73.15522131,RD-130,464,114,Mixed,Medium,Snow,8017,Wet,No,-,Yes,42.99,86.71
5145,24-01-2019 17:51,31.9698864,75.02424022,RD-151,399,58,Car,Medium,Fog,1745,Slippery,No,-,No,32.19,42.87
5146,05-10-2023 20:02,19.60931217,73.34284693,RD-240,295,43,Bike,Very High,Rain,6024,Slippery,No,-,No,46.4,34.45
5147,04-06-2023 05:27,36.06895793,84.86660699,RD-339,110,8,Bus,Low,Rain,5898,Wet,No,-,No,39.46,83.49
5148,01-03-2018 01:15,28.55649952,69.61088474,RD-480,153,111,Mixed,Low,Storm,5331,Dry,No,-,No,46.98,80.86
5149,26-09-2020 16:21,18.61506101,95.26000083,RD-39,244,32,Mixed,Medium,Snow,3162,Wet,Yes,Major,No,38.71,89.56
5150,05-12-2022 16:41,15.29824697,71.57101318,RD-328,384,43,Bike,Medium,Clear,9361,Dry,No,-,No,23.94,70.76
5151,13-04-2023 13:19,27.87567163,95.59626956,RD-233,322,69,Bike,Low,Snow,9295,Slippery,No,-,No,29.29,86.2
5152,05-04-2022 15:46,16.77094821,90.56574188,RD-473,458,49,Bus,High,Fog,3963,Dry,No,-,Yes,26.05,79.62
5153,18-03-2018 16:27,34.87989178,92.0124607,RD-142,371,76,Truck,Medium,Clear,9134,Under Maintenance,No,-,No,47.26,80.67
5154,15-07-2022 02:18,11.37374056,73.0114388,RD-394,326,65,Bike,Very High,Storm,8957,Slippery,No,-,No,42.81,64.15
5155,18-07-2019 17:45,8.833469703,87.41976552,RD-219,282,64,Mixed,Low,Snow,1903,Slippery,No,-,Yes,40.29,52.94
5156,14-09-2021 04:55,14.40977649,91.69509239,RD-355,456,20,Mixed,High,Rain,4452,Wet,No,-,No,29.03,86.07
5157,12-06-2022 06:08,25.59195487,84.18303066,RD-463,254,55,Truck,High,Fog,6415,Dry,No,-,No,25.52,55.93
5158,21-07-2019 12:10,32.21389806,83.98116653,RD-342,257,116,Truck,Low,Fog,5590,Wet,No,-,No,42.69,62.33
5159,04-10-2023 19:49,12.93371403,72.62298676,RD-395,272,49,Bike,Very High,Clear,2273,Under Maintenance,No,-,No,34.22,56.77
5160,10-03-2021 14:01,24.95696291,80.01274249,RD-395,172,35,Truck,Medium,Clear,4907,Wet,No,-,Yes,26.77,63.89
5161,01-09-2020 22:47,12.1804399,72.36565884,RD-166,130,11,Mixed,Low,Fog,1392,Dry,No,-,No,38.5,58.23
5162,20-07-2020 14:27,24.3321808,96.212875,RD-132,206,55,Bike,Very High,Snow,3519,Slippery,No,-,No,21.21,32.88
5163,10-05-2020 14:02,8.527286065,87.86065025,RD-83,356,9,Bus,Low,Rain,7108,Dry,No,-,No,29.79,82.92
5164,18-03-2022 01:59,24.17640556,69.40423585,RD-400,39,70,Car,High,Storm,2873,Dry,No,-,No,34.06,56.66
5165,07-02-2019 22:51,23.1314993,81.82626949,RD-38,181,45,Bike,Medium,Rain,402,Slippery,No,-,No,24.44,65.34
5166,30-10-2018 23:59,9.242590239,86.50096035,RD-142,115,116,Bus,High,Snow,4261,Slippery,No,-,No,49.54,38.35
5167,09-12-2021 19:43,27.99308984,70.77357104,RD-398,492,72,Mixed,Low,Clear,252,Under Maintenance,No,-,Yes,26.27,30.2
5168,18-12-2022 11:12,24.595382,87.28466868,RD-32,217,14,Bike,Very High,Storm,948,Slippery,No,-,No,23.91,44.72
5169,03-12-2023 05:39,26.06982109,73.14185213,RD-196,399,103,Bike,Low,Rain,1401,Dry,Yes,Major,No,26.11,72.28
5170,06-02-2020 22:30,23.36344445,79.82850274,RD-199,473,69,Bike,Medium,Rain,2987,Slippery,No,-,No,43.07,35.95
5171,17-04-2018 08:55,28.93781504,86.1410676,RD-171,65,107,Truck,Low,Storm,9151,Dry,No,-,Yes,32.77,84.53
5172,10-04-2018 22:49,23.22511207,78.58656951,RD-31,145,7,Truck,Low,Fog,3752,Slippery,No,-,No,36.96,42.9
5173,03-05-2018 19:28,34.7458233,79.04564173,RD-133,477,47,Mixed,High,Storm,9396,Slippery,No,-,No,20.63,42.28
5174,25-07-2021 01:33,35.36177066,92.46484369,RD-490,390,49,Bus,Medium,Rain,2662,Under Maintenance,No,-,No,21.03,40.89
5175,27-02-2023 22:33,29.07358926,76.96868041,RD-417,232,30,Bike,Low,Storm,8329,Slippery,No,-,No,33.37,30.84
5176,27-12-2020 14:49,34.44109793,87.00063539,RD-136,29,85,Car,Medium,Rain,5628,Under Maintenance,Yes,-,No,44.5,76.31
5177,03-09-2019 12:57,34.77148984,92.62542715,RD-92,466,46,Car,Medium,Snow,1162,Dry,No,-,No,46.56,82.5
5178,03-01-2018 17:08,15.59795545,72.4268263,RD-226,295,76,Car,Very High,Fog,7722,Under Maintenance,No,-,No,22.6,66.85
5179,20-02-2022 12:01,36.82396066,69.33191139,RD-36,455,34,Truck,Very High,Storm,3455,Wet,No,-,No,36.15,41.29
5180,15-03-2021 23:54,15.75566804,91.94048727,RD-252,342,76,Mixed,High,Snow,8550,Dry,No,-,No,47.4,47.12
5181,13-02-2018 06:23,8.537637035,83.98279296,RD-476,35,97,Bike,High,Snow,2699,Dry,No,-,No,31.64,58.56
5182,09-01-2020 03:07,35.90452394,92.00333767,RD-103,75,119,Mixed,Very High,Fog,300,Wet,Yes,Fatal,No,44.89,87.26
5183,10-08-2022 08:00,14.48782322,74.17803339,RD-313,70,119,Truck,Low,Clear,4038,Wet,No,-,No,24.01,44.84
5184,21-02-2021 00:48,24.93950503,92.14633446,RD-202,498,86,Bike,Low,Storm,6516,Wet,No,-,Yes,48.06,73.9
5185,11-06-2019 13:09,36.14937657,70.764002,RD-92,454,28,Bike,Medium,Fog,7476,Dry,No,-,No,42.54,56.37
5186,30-11-2018 06:17,9.434061464,93.61288799,RD-331,54,77,Mixed,High,Fog,2026,Under Maintenance,Yes,Minor,No,48.24,47.87
5187,19-04-2021 12:16,15.81004666,91.85347622,RD-252,311,88,Car,Very High,Rain,1596,Slippery,No,-,No,40.3,57.35
5188,10-03-2021 19:44,25.65589521,84.45270726,RD-56,289,48,Car,Low,Fog,1453,Wet,No,-,No,30.9,34.27
5189,21-11-2023 10:56,30.11418364,85.6418569,RD-74,342,17,Bus,Very High,Fog,3976,Slippery,No,-,No,48.15,77.92
5190,17-01-2021 18:27,31.41362696,78.02948171,RD-277,124,41,Bus,Medium,Storm,4170,Dry,No,-,No,28.27,44.6
5191,23-04-2019 14:23,33.63151594,73.84686848,RD-394,25,23,Mixed,Very High,Fog,7883,Under Maintenance,No,-,No,29.97,73.52
5192,24-01-2021 04:54,12.88464474,81.20770467,RD-221,347,9,Bike,Medium,Fog,316,Wet,Yes,Minor,Yes,41.02,34.1
5193,16-02-2023 09:41,18.73108259,87.06611133,RD-112,153,40,Truck,High,Clear,5175,Slippery,No,-,No,42.96,87.31
5194,30-11-2018 04:55,28.71337325,96.95548094,RD-315,331,92,Truck,Low,Snow,6016,Slippery,No,-,Yes,47.88,41.58
5195,10-01-2021 06:55,28.7439911,91.70033891,RD-330,138,59,Bus,Low,Storm,734,Wet,Yes,Major,No,26.14,82.96
5196,01-01-2022 04:30,16.93358569,80.59492726,RD-55,83,56,Bus,Low,Clear,2607,Dry,No,-,Yes,43.94,78.57
5197,21-03-2019 13:04,16.82246812,89.55418773,RD-468,34,38,Truck,High,Storm,3166,Under Maintenance,No,-,Yes,42.16,88.07
5198,04-10-2023 09:35,17.29861839,71.13337758,RD-227,23,115,Car,Medium,Snow,790,Wet,No,-,No,21.91,58.67
5199,31-01-2023 10:32,33.8703255,80.03604536,RD-367,218,12,Mixed,Low,Fog,6420,Slippery,No,-,No,31.62,73.64
5200,06-08-2022 00:00,34.37581212,80.32281288,RD-133,475,114,Bus,High,Fog,3016,Slippery,No,-,No,28.48,52.24
5201,12-10-2020 04:56,8.429996792,96.96589053,RD-53,144,8,Bus,Low,Rain,8927,Under Maintenance,No,-,Yes,29.13,41.06
5202,01-11-2018 08:20,17.42547536,79.33943395,RD-18,30,112,Truck,Low,Snow,6771,Slippery,Yes,Fatal,No,49.49,56.58
5203,05-03-2021 00:34,19.36903029,70.41516648,RD-38,358,106,Car,High,Fog,697,Dry,No,-,Yes,39.28,39.94
5204,17-06-2023 12:39,36.48917907,69.94961059,RD-37,100,76,Truck,Low,Storm,2612,Under Maintenance,No,-,No,41.53,88.92
5205,26-05-2018 10:07,35.38086677,88.25314716,RD-293,58,77,Bus,Low,Storm,3988,Slippery,No,-,No,49.3,35.77
5206,03-11-2022 13:20,26.22142833,76.3836996,RD-373,397,45,Truck,Very High,Rain,9325,Under Maintenance,No,-,Yes,31.32,65.35
5207,16-04-2021 07:01,9.328353738,93.19848998,RD-129,21,116,Mixed,Very High,Fog,4479,Wet,No,-,No,44.06,67.59
5208,21-09-2019 11:04,13.54529459,82.00548312,RD-398,31,45,Bus,Medium,Storm,2533,Dry,No,-,Yes,33.04,62.28
5209,04-07-2019 09:00,20.59198154,77.58079915,RD-229,369,35,Bus,High,Snow,1200,Slippery,No,-,No,46.09,69.73
5210,29-01-2020 09:44,35.81203312,90.01432049,RD-10,171,99,Bus,Very High,Rain,6156,Dry,No,-,No,25.42,36.97
5211,01-03-2021 19:27,10.74642729,80.10844283,RD-460,419,64,Bus,Very High,Fog,4157,Dry,No,-,No,48.43,63.3
5212,29-03-2022 12:25,30.94921821,89.3841165,RD-255,165,55,Bus,Low,Fog,6078,Wet,No,-,No,26.56,47.23
5213,11-12-2020 14:24,13.54456258,88.708666,RD-77,412,44,Bike,Very High,Rain,2967,Wet,Yes,-,No,29.79,86.41
5214,25-07-2022 09:01,22.72768212,88.97313173,RD-335,168,75,Bike,Medium,Clear,1849,Wet,No,-,No,42.69,75.72
5215,02-09-2019 02:45,30.24215368,92.8565343,RD-328,279,29,Truck,Low,Storm,9229,Dry,Yes,Fatal,No,31.81,88.35
5216,09-09-2021 06:05,28.08236509,92.60358253,RD-1,96,81,Bike,Low,Storm,3398,Slippery,No,-,No,38.25,32.25
5217,05-11-2020 01:09,30.49668676,87.27363926,RD-478,346,73,Bus,Medium,Rain,6925,Dry,No,-,No,33.34,47.11
5218,20-06-2019 00:32,31.59418803,95.75189429,RD-20,416,65,Bus,Low,Fog,2193,Wet,No,-,No,42.27,41.73
5219,29-09-2022 06:47,16.86653032,68.60109718,RD-341,218,22,Bus,Medium,Clear,1958,Dry,No,-,No,26.85,30.67
5220,03-01-2023 23:04,18.55688726,94.98226442,RD-200,17,75,Bike,Medium,Snow,2893,Under Maintenance,No,-,Yes,21.75,44.54
5221,29-12-2019 10:36,31.65653756,72.29934919,RD-137,175,42,Bike,Medium,Fog,5056,Slippery,Yes,Fatal,No,29,70.73
5222,02-04-2019 04:44,9.120650243,74.13764899,RD-78,19,68,Car,Very High,Storm,1019,Dry,No,-,No,34.23,43.87
5223,19-04-2021 06:36,22.91918623,91.70457242,RD-359,39,58,Bus,Low,Rain,9755,Dry,No,-,No,25.04,60.54
5224,10-07-2018 10:06,34.69173384,79.612629,RD-169,272,110,Car,High,Clear,5034,Slippery,No,-,No,30.64,83.27
5225,07-05-2018 09:05,33.66511579,80.33400282,RD-464,267,83,Car,Very High,Storm,9830,Slippery,No,-,No,32,71.63
5226,04-06-2021 17:04,31.32481419,75.57558187,RD-201,287,53,Car,High,Storm,2500,Dry,No,-,No,21.72,53.68
5227,27-08-2021 21:56,8.62491631,74.50879465,RD-295,142,49,Bus,Low,Fog,1173,Dry,No,-,No,37.5,52.35
5228,22-06-2023 14:16,33.74292527,71.08097319,RD-2,460,66,Bike,Medium,Rain,3607,Slippery,Yes,-,No,46.53,57.34
5229,09-07-2022 20:22,34.43825503,73.70636539,RD-264,466,101,Bus,High,Clear,9994,Dry,No,-,No,24.55,40.62
5230,25-10-2021 02:50,27.24643176,84.43564408,RD-363,206,56,Bike,Very High,Fog,8880,Wet,No,-,No,37.93,68.04
5231,26-11-2022 21:56,16.66850305,88.49165758,RD-482,65,35,Bus,Medium,Snow,5075,Wet,No,-,Yes,39.94,51.85
5232,16-11-2022 11:11,22.20789377,89.42633901,RD-395,285,60,Mixed,High,Storm,8457,Wet,No,-,No,32.58,81.14
5233,19-05-2019 05:26,30.1159632,78.73357267,RD-252,486,77,Mixed,Low,Fog,5127,Wet,No,-,No,41.03,75.39
5234,13-07-2022 19:11,31.57783168,94.73668851,RD-245,207,23,Bus,High,Storm,2546,Wet,No,-,No,32.32,66.63
5235,02-04-2018 03:54,17.95697558,77.53311364,RD-224,333,74,Bus,Very High,Fog,1077,Slippery,No,-,No,35.14,51.85
5236,08-05-2023 14:56,17.45594675,71.22296266,RD-207,493,58,Bus,Low,Rain,1546,Dry,No,-,No,20.22,42.6
5237,11-03-2019 04:07,29.34925524,95.4114603,RD-433,194,104,Mixed,Medium,Clear,7700,Wet,No,-,No,40.75,76.57
5238,02-08-2021 16:06,27.90432058,83.6796371,RD-373,30,100,Bus,Very High,Rain,6448,Dry,No,-,No,39.84,59.18
5239,06-07-2022 05:02,22.88271905,96.16991044,RD-400,26,32,Truck,Medium,Storm,2209,Slippery,Yes,-,No,21.15,43.49
5240,14-09-2021 12:19,20.18755343,79.41633004,RD-416,88,63,Truck,Low,Storm,5056,Slippery,No,-,Yes,31.05,41.71
5241,31-03-2022 09:34,27.05763255,89.96440522,RD-403,36,66,Truck,High,Fog,919,Wet,No,-,Yes,49.37,39.92
5242,22-12-2021 16:43,8.94056629,71.18816508,RD-36,176,54,Bus,Very High,Fog,9383,Dry,No,-,No,32.62,76.63
5243,27-06-2021 13:19,10.1949977,92.76829482,RD-277,348,42,Car,Medium,Fog,7786,Under Maintenance,No,-,No,35.06,43.74
5244,24-09-2023 18:36,24.61951588,72.95029436,RD-116,244,14,Car,Low,Storm,4395,Slippery,No,-,Yes,47.3,61.6
5245,27-04-2018 07:34,14.09808348,69.99169311,RD-2,460,39,Bike,Low,Clear,7048,Slippery,No,-,No,41.52,57.09
5246,20-07-2021 19:56,30.46873586,70.83484488,RD-197,485,50,Truck,High,Snow,963,Slippery,No,-,No,37.46,64.78
5247,06-07-2023 16:06,30.39855526,84.16389219,RD-489,120,28,Mixed,Very High,Snow,3598,Under Maintenance,No,-,No,43.93,82.63
5248,03-09-2019 01:24,28.58890034,76.46433268,RD-353,223,102,Truck,High,Snow,5944,Wet,No,-,No,45.93,82.06
5249,21-12-2021 09:37,34.20447788,95.86767537,RD-419,380,119,Truck,Low,Snow,4273,Wet,No,-,No,33.71,57.06
5250,04-08-2020 23:12,12.08421321,92.72762118,RD-400,378,77,Bike,High,Rain,1591,Slippery,No,-,No,34.25,30.92
5251,17-01-2022 12:31,15.51796979,91.29592469,RD-247,207,95,Truck,Very High,Clear,1042,Dry,No,-,No,31.58,55.59
5252,07-01-2018 04:30,15.31667891,91.47951552,RD-63,488,102,Car,Low,Snow,7408,Wet,No,-,Yes,49,66.37
5253,18-07-2019 11:04,30.68927161,93.82964251,RD-291,206,83,Mixed,Medium,Clear,9418,Wet,No,-,No,40.91,63.47
5254,07-12-2021 02:15,23.11899509,93.09109319,RD-275,22,95,Car,Low,Clear,5137,Under Maintenance,No,-,No,22.5,69.08
5255,02-04-2019 01:49,15.32759791,94.91801933,RD-479,122,95,Truck,High,Snow,3091,Slippery,No,-,No,45.89,39.24
5256,30-04-2023 20:08,11.95638711,95.09662337,RD-184,107,36,Bus,High,Rain,7932,Slippery,No,-,No,34.42,68.79
5257,07-09-2021 07:13,33.89747371,76.65131844,RD-171,315,113,Mixed,High,Fog,8685,Wet,No,-,No,22.06,40.96
5258,26-03-2019 05:55,28.07174235,74.36736092,RD-350,147,31,Mixed,High,Fog,6078,Under Maintenance,No,-,No,36.49,75.03
5259,02-03-2023 10:33,23.32722476,86.6498458,RD-156,65,30,Bike,Low,Rain,5323,Under Maintenance,No,-,No,32.51,50.35
5260,31-07-2022 07:35,35.99865516,71.57660523,RD-206,113,48,Bike,Very High,Storm,3649,Slippery,No,-,No,46.33,72.59
5261,03-03-2020 14:49,32.63813754,74.1232083,RD-29,241,21,Mixed,Low,Snow,6160,Under Maintenance,No,-,Yes,26.12,32.87
5262,18-10-2019 06:50,13.1655199,90.4157435,RD-324,181,20,Mixed,Very High,Storm,6105,Dry,No,-,No,44.79,54.47
5263,23-06-2019 23:49,22.73578722,86.8307274,RD-491,37,103,Car,Low,Clear,5622,Dry,Yes,Minor,No,36.73,72.3
5264,14-07-2020 15:27,22.0962809,86.8747067,RD-332,478,30,Truck,Low,Fog,610,Under Maintenance,No,-,No,21.64,43.61
5265,06-05-2023 09:45,32.48430621,95.56851639,RD-47,302,106,Mixed,Very High,Storm,3378,Slippery,No,-,No,49.16,77.72
5266,06-04-2020 13:01,12.32355407,87.36110938,RD-188,301,60,Bus,High,Clear,3555,Under Maintenance,No,-,No,35.38,67.85
5267,03-04-2022 20:46,21.10180089,80.49340729,RD-274,449,98,Truck,Very High,Clear,3968,Wet,No,-,No,28.73,65.25
5268,09-04-2022 18:17,26.45967605,76.12964059,RD-437,101,110,Mixed,Very High,Rain,4881,Dry,No,-,Yes,34.08,51.21
